Date,Open,High,Low,Close,Volume,SP500,Gold,SMA5,RSI,Stoch_k,Stoch_d
2014-10-20,0.13264902283977686,0.10565339535315421,0.13273705541700942,0.12886534504970315,0.09289577735248411,0.041644741904499405,0.26732170637479946,0.10707687641319219,0.7187299790143751,0.9862380004101103,0.9413743126993449
2014-10-21,0.12968001657322226,0.10678528839630808,0.13387876889907369,0.13045446206659383,0.07961410912754419,0.06175225553803454,0.270113615650569,0.10375546082899167,0.7330146197012768,0.9871709544744163,0.9275621673136226
2014-10-22,0.13129833421594517,0.10498366277223403,0.1345011673492924,0.12900295508593362,0.06160844229832296,0.05415324336318683,0.26146721688606345,0.10073838328314211,0.7189240002577288,0.9786348867587332,0.9000084574048671
2014-10-23,0.12991781305631067,0.10340663387992266,0.12277234331938724,0.11776270905553943,0.1363018761221939,0.06683707728088084,0.2509749203093179,0.09782372645207738,0.6195213426127486,0.9139847196518411,0.8151645850762995
2014-10-24,0.11885763861542142,0.09385067838631467,0.12128643416496587,0.11772888267643677,0.0881568796179395,0.07412759985018802,0.24879062770413185,0.0977457151654686,0.6192423417738904,0.9113392037222836,0.6729080915943974
2014-10-25,0.1188670147586276,0.0917095151556171,0.11625838045425729,0.1124429158281578,0.10190229531649408,0.07412759985018802,0.24879062770413185,0.09550745204319533,0.5752872524167714,0.9004281158164068,0.4150097556250247
2014-10-26,0.11356664683333029,0.09140174196382311,0.11677347832461615,0.1160091676095878,0.05867941884882888,0.07412759985018802,0.24879062770413185,0.09531466844693748,0.6225186463776791,0.9362627972722211,0.4807327220507445
2014-10-27,0.11705899540010545,0.09111799296223988,0.11961749835757374,0.11519301456358055,0.07188277223883799,0.0725689245869301,0.2450571780473929,0.09368473779757092,0.6155366367131994,0.9305930135690279,0.5210100436354401
2014-10-28,0.1163167782322535,0.09176861192782115,0.12098880560336978,0.11738691085556385,0.025709120974197752,0.08487940884113332,0.24557269167595042,0.09094706257492269,0.6438999182152936,0.9495921935360836,0.6129124953114076
2014-10-29,0.11815159725278956,0.09073235357418796,0.1125296195076455,0.10668182852828356,0.10222895187283187,0.08344144988074387,0.22363918518514936,0.08769556002112666,0.5547633458697936,0.7993293956916315,0.5309176717658619
2014-10-30,0.10776644582024586,0.08735582831708011,0.11239394150619442,0.11148688812444296,0.14827462646674916,0.0898836114182453,0.20760664769160897,0.0868613439605288,0.616933753216869,0.9359358136497733,0.5442044493209697
2014-10-31,0.11236283201451414,0.08593687697723063,0.11342754935954735,0.10804614788962541,0.0684135311132057,0.10198119936414063,0.17381061939137776,0.08531703751079833,0.590406138505585,0.8944149634478703,0.40040977931690774
2014-11-01,0.10923360714426333,0.08216207182522317,0.10522222200128373,0.10166945332581423,0.09431541812902222,0.10198119936414063,0.17381061939137776,0.08543753027739798,0.543097710409179,0.9007425743669386,0.45530139090353977
2014-11-02,0.10286870814407878,0.07623302566584944,0.10499782673741265,0.10174336217392432,0.03409727751833613,0.10198119936414063,0.17381061939137776,0.0878867062675801,0.5441764034592667,0.9053355899285807,0.3594943744750354
2014-11-03,0.10260747708045193,0.07881578131070399,0.10752003712708247,0.10259994905450087,0.07129095778471117,0.10185784011405552,0.16690609683049473,0.08958734505345234,0.5572446745033841,0.9152627901198322,0.4058996015259319
2014-11-04,0.10342799404296821,0.07765487131213522,0.10731159928004874,0.10410362302598697,0.08856343525449395,0.09891842031034237,0.1678556251365917,0.09140805197556467,0.580107917641187,0.930162637406167,0.4752286671558566
2014-11-05,0.1052291250985834,0.08359811944757412,0.11018112575827088,0.10862499594800257,0.11001073593996691,0.10481448302526264,0.13454155622895492,0.09469531831213573,0.6410514749833127,0.9555422639454563,0.5989098128610019
2014-11-06,0.10963446881583894,0.08836446317110913,0.11406451386383354,0.1134191039720841,0.10520200024552007,0.10872326704225532,0.13578845346972468,0.09739911438773485,0.6934483957933664,0.9847222213280556,0.7662325932239984
2014-11-07,0.11469123702150141,0.08824979228028229,0.11571860583424964,0.11007161965158818,0.09516793269229806,0.10908581266051787,0.17799217852182814,0.09918808775501242,0.6640069463429368,0.9786003573192595,0.8403335404216505
2014-11-08,0.11096509690116008,0.08543289278551547,0.1159041125459892,0.11157611355852592,0.033373721869954576,0.10908581266051787,0.17799217852182814,0.10686420966116117,0.6804566334658753,0.9833752511118328,0.8878466645341881
2014-11-09,0.11254166775144259,0.09350913074126144,0.11693150709830236,0.12002468576942027,0.12821046235558486,0.10908581266051787,0.17799217852182814,0.11368974561465017,0.7559074412141551,0.9996940312207809,0.9269867969197195
2014-11-10,0.12057226723227588,0.0987498019524804,0.12329603767110953,0.12171280426261044,0.1490916025548561,0.11231719167695786,0.14379994869599333,0.11673547564101527,0.7682633789087645,0.9943035915788226,0.9572057147619907
2014-11-11,0.12223188328904933,0.09712483587704823,0.1261691489640535,0.12206626619108996,0.08962308527253016,0.11303958748643339,0.16541276804568916,0.1175375215654173,0.770906500908799,0.9949013169430267,0.9785293118695847
2014-11-12,0.12320741805538549,0.12238498544958087,0.12811871970029265,0.14588431692053605,0.18619712248534315,0.11231209778592888,0.15806057941495766,0.11928557815522356,0.883530551175379,0.9978975195368264,0.9743615630588581
2014-11-13,0.14833437183041076,0.13306325694679266,0.14258970296011508,0.14475702994335926,0.20918746668024957,0.11286153473559857,0.16037896178808708,0.11614464038530325,0.8746251485577567,0.9887871206845658,0.963536954814524
2014-11-14,0.14481133219262088,0.1181216534863263,0.13561266866239297,0.13532561600536874,0.1464822161029362,0.11311072554211776,0.19806494596055213,0.1121038727465038,0.8036200960804643,0.9793787195332082,0.9339512729232561
2014-11-15,0.13709241276989015,0.11236695578009837,0.12949178698991837,0.12588691832126087,0.08898091013592269,0.11311072554211776,0.19806494596055213,0.11054859475921974,0.741332415960865,0.967443340422384,0.8700658642618808
2014-11-16,0.1262626747736748,0.10597002956842294,0.13110971466774335,0.1310663901670951,0.06365099472120272,0.11311072554211776,0.19806494596055213,0.10888319448001482,0.7687789895604973,0.9731139690369222,0.8318027137409284
2014-11-17,0.13226743686539544,0.11434715425548503,0.13240395818252448,0.13086048568323105,0.17730160834782072,0.11387319780792904,0.19247123256214405,0.10546146593378958,0.7674123314244026,0.9728397924512606,0.8162173209604441
2014-11-18,0.13202297379938688,0.10667781221683104,0.12954109012638593,0.12546780460942786,0.15423904379072906,0.11918480877010662,0.20575600763854673,0.10221311955584045,0.7310853443811272,0.9622270736523479,0.8066112926939625
2014-11-19,0.1258878887118431,0.10404892112086395,0.1307931223437787,0.12785507209613922,0.10585214534947562,0.11762655878348571,0.1875262857358706,0.10148925631635497,0.7458235093358283,0.9625220318304332,0.7838562234998352
2014-11-20,0.12874760575761024,0.10204379328946334,0.12292953428144593,0.11749140493873911,0.13199323532862728,0.11966492898226644,0.20324077615620872,0.1011405302350088,0.6786116479401441,0.928663357240258,0.7064216872806567
2014-11-21,0.11852332050245151,0.09075457464085179,0.11686177665883812,0.1141685362007081,0.14728093641764417,0.12508271642485536,0.21024649244886628,0.10280613711442133,0.6584025112518872,0.9065626876039005,0.6140685790079792
2014-11-22,0.11554784078857083,0.09408590433534725,0.12012958586923528,0.11516009497747837,0.08631289765380301,0.12508271642485536,0.21024649244886628,0.10445583624386678,0.6663415984775203,0.9076560521339159,0.4586098436288811
2014-11-23,0.11629772438933039,0.09690816783486866,0.12122466810466759,0.12201038062383696,0.08558681232267173,0.12508271642485536,0.21024649244886628,0.10602021223677904,0.7167614690825128,0.9431117604900714,0.5075865757249468
2014-11-24,0.12273273869851087,0.10437432349779963,0.12751746750660864,0.12623039898827249,0.15051463020861355,0.12804918419231281,0.20654938587142269,0.10684570452010567,0.7436301589535552,0.9552269020526031,0.616456684844174
2014-11-25,0.12722766590452705,0.10768786689274723,0.1311912361809936,0.12553510983081362,0.13274372222114672,0.12685562722635169,0.21011457872806805,0.10671611299299322,0.7387243056759747,0.9534708285345277,0.6856223627007624
2014-11-26,0.12684028306393413,0.10007420346737783,0.12712659154884387,0.12237510533837126,0.10425174290429973,0.12976206160799286,0.2072102857878919,0.10696132913968004,0.7157224530080886,0.9443207955439299,0.6877400121465836
2014-11-27,0.12435404295879426,0.09836926267249879,0.12825412995943752,0.12296833449269617,0.035611738416962746,0.12976206160799286,0.2072102857878919,0.10796630919782135,0.7202029546108151,0.9609713189066065,0.7022012570066458
2014-11-28,0.12384114257277123,0.10241137761282615,0.12371511709473759,0.12602743344353085,0.12335026405875937,0.12712156600695756,0.1663632283053813,0.10903401387390277,0.7430602514000708,0.9741297229973293,0.7554236587735199
2014-11-29,0.12689976636400158,0.10454927950722426,0.13000532211154303,0.1255992541221197,0.08692205556725208,0.12712156600695756,0.1663632283053813,0.10890148263384147,0.7394798557767732,0.9730435828518726,0.807364169089057
2014-11-30,0.12661243321776594,0.10227085760437804,0.13052943294181707,0.12674163201941147,0.04014001421924873,0.12712156600695756,0.1663632283053813,0.10836116646274796,0.7484865099026154,0.9758776456446021,0.8365047730226037
2014-12-01,0.12783488888055972,0.10278311969222487,0.13203321813389257,0.12727440915779964,0.06255465851014419,0.12001349691695307,0.22585985289410715,0.10825565348973498,0.7528143890865902,0.9868049315717193,0.8668708139578517
2014-12-02,0.12827944817904624,0.10295249278337182,0.13256436815042605,0.1281910346855074,0.06708909195867774,0.12661474127831696,0.2069459199297965,0.10784215597484348,0.7605082956656619,0.9888768328254507,0.9004900425139298
2014-12-03,0.12937227922033556,0.10249626027836767,0.13099499260919256,0.1253834125541453,0.07400176666154534,0.1305123957786849,0.22259300749990363,0.10727082199670623,0.7315328640370413,0.9821562092044442,0.911895365149171
2014-12-04,0.1267055694205752,0.10051175363698506,0.1280156244846704,0.12293826309487665,0.08177295831809617,0.12930651598641418,0.21669489425328337,0.10605739780517576,0.7063591954762742,0.9751956651802131,0.8890013878508753
2014-12-05,0.12387210274224092,0.10075678543709299,0.12709906406074867,0.12620940025724736,0.08576797867609964,0.13103232855180114,0.19753308184636076,0.10443237970412578,0.7396004352436434,0.9810725342136353,0.8702646236916252
2014-12-06,0.12717008333798463,0.10041720466432724,0.12946329167546344,0.12528234674967653,0.015450951613666941,0.13103232855180114,0.19753308184636076,0.10154651383332336,0.7296506877759863,0.9763612479972298,0.8575665598499912
2014-12-07,0.12631024325902107,0.09942934866239161,0.13051414860221477,0.12542157231749695,0.00847035499620552,0.13103232855180114,0.19753308184636076,0.09921710283602891,0.7311498907199618,0.9718244659858719,0.8510031194873314
2014-12-08,0.12636812087861593,0.09930845785344977,0.12531385011530383,0.11939539093533436,0.1056929326992091,0.12347799964728967,0.2153811255738658,0.09702243560578605,0.6640240213177309,0.9149219566156671,0.7621796077650248
2014-12-09,0.12040036889659955,0.09324310900768418,0.1172704607981544,0.11482527771367323,0.15617505001645915,0.12323128737785627,0.24673198378181382,0.09559141862953768,0.6172708298689731,0.935957996289855,0.6701795399176426
2014-12-10,0.11583510504917227,0.08807912567761855,0.1179569978196896,0.11200301770416288,0.09294397424823742,0.1061310260829984,0.24376767863760396,0.09553215233534429,0.5892994722542035,0.8767108812731723,0.4633091478763987
2014-12-11,0.11203634524875028,0.09242682400951208,0.11423253636462605,0.11400432003406591,0.15482670834596357,0.11082504128087933,0.24028055250855118,0.09543332996710596,0.6211603902731762,0.9484184584854685,0.5557525066787812
2014-12-12,0.11517859179382128,0.0883727898499902,0.11936879299639203,0.11497962910373027,0.09600503634909474,0.09386963781264424,0.23665578420682998,0.09309958780070415,0.6361039008797198,0.954204954590351,0.6081629828392822
2014-12-13,0.1159191507829691,0.08807765819931035,0.11806502546985786,0.11249382816690923,0.06187845958457738,0.09386963781264424,0.23665578420682998,0.08978662425130346,0.6090503955361353,0.9399413649298395,0.6662918634570262
2014-12-14,0.11319834800142436,0.08853583419591304,0.11749751812838072,0.11454440205222782,0.06746434483565178,0.09386963781264424,0.23665578420682998,0.0860700464604709,0.6422407075837255,0.9544738330603872,0.6802142077843535
2014-12-15,0.11543154407180001,0.08779970597462694,0.1172621905476805,0.11150639767290393,0.09746275480452127,0.0872698253642401,0.19700103177769002,0.08250626961188323,0.6083676378380964,0.9302082938207317,0.6336600511927993
2014-12-16,0.11268625090675499,0.08484746286299027,0.1083332800939929,0.10234683982394177,0.1503226369548596,0.07842698297057371,0.2044326560403915,0.08086320759838628,0.5164378371997929,0.0,0.5480575045871156
2014-12-17,0.1032705931904282,0.07879092876941463,0.10210781216193954,0.09855312121638626,0.1682036109878824,0.09932561116958016,0.1954037645433706,0.08018970512801393,0.4821583214942564,0.9048804988505494,0.38919612436438916
2014-12-18,0.09959227791732228,0.07340347755443977,0.09618949434172686,0.0940814018267565,0.17201014835630457,0.12394102597370793,0.20707810859966802,0.08149123540966408,0.4430684863467784,0.9150271781341189,0.32849452915308597
2014-12-19,0.09500347960883426,0.0706164132982613,0.09758321000128078,0.09753211698383546,0.12676125230190172,0.12867051933282436,0.2020478608715699,0.08395963184457078,0.5155448714839279,0.9386160190757292,0.5009771108776946
2014-12-20,0.09844907628943456,0.07690171816491875,0.1025821526054086,0.10383029294262291,0.11466225501702376,0.12867051933282436,0.2020478608715699,0.0844554266091242,0.6152008968921949,0.9627203534459831,0.6396447883742857
2014-12-21,0.10464823685383073,0.07653701074155617,0.1040935234045619,0.09911405529135886,0.08592246471335896,0.12867051933282436,0.2020478608715699,0.08329811809646692,0.5751018670191503,0.9470241083521302,0.6848355453735848
2014-12-22,0.1002657810493186,0.07887529913069735,0.1048925735501447,0.10481239145775423,0.1208116633450611,0.132615419254833,0.17232405408038787,0.08404412300503616,0.647963211558322,0.9726768444527937,0.7585869818593456
2014-12-23,0.10590631224605784,0.07999463681538654,0.1096315919068096,0.10616973197183144,0.09375175422167703,0.13442525652061743,0.1748907621551723,0.08234639706840108,0.6631124604409593,0.9770991092460691,0.7941552194274276
2014-12-24,0.10710174097739789,0.0791979150158475,0.10538001445848799,0.09999924020962048,0.08523002533661628,0.13428076085083962,0.17529563098221512,0.08048636979725887,0.610919959074006,0.9588060320236813,0.8104405527436955
2014-12-25,0.10090269157027953,0.0728476127674792,0.10306680704286508,0.09814820710494843,0.04671645905168842,0.13428076085083962,0.17529563098221512,0.07942140663321418,0.5956526739274963,0.9565514026609104,0.7784908263020118
2014-12-26,0.09925899185904685,0.07747602539444065,0.10289145739644268,0.10279006835761173,0.09284866376061274,0.1377079553627487,0.20284327532477242,0.07852435172053673,0.6530068035528611,0.9736384957570599,0.7684658737542858
2014-12-27,0.10364482051958124,0.0761599819542007,0.10075937973238847,0.09647984749540084,0.08578835231374904,0.1377079553627487,0.20284327532477242,0.07767739875675728,0.6015831144382626,0.9478897852674869,0.7501201113100882
2014-12-28,0.09767463602427695,0.07142604392042329,0.09992415772019125,0.09721182903105141,0.061883914100424375,0.1377079553627487,0.20284327532477242,0.07750202557057018,0.6109090281232858,0.9530604904105415,0.743699896098285
2014-12-29,0.09849249726519438,0.07155511444531326,0.10058589798805173,0.09476894169166261,0.06663466522558781,0.13860144774564898,0.1873923876531327,0.07726059633939064,0.5903418498408175,0.9422387689877675,0.6663568903755481
2014-12-30,0.09583387473114946,0.06858304440826923,0.09900177227708684,0.09372466120716405,0.06828943182205793,0.1335182980793732,0.20773867819966263,0.07375503708894615,0.5812779544970537,0.9422793287419271,0.6549379875437475
2014-12-31,0.09486018200015645,0.07151515589798485,0.099455756511597,0.09877256410910984,0.0780228525769362,0.12276782105147532,0.18618708110267512,0.06845783398892669,0.6493688387119414,0.9747636979791859,0.7216605207547738
2015-01-01,0.09993382811901996,0.07164579020609252,0.10149481353242151,0.09561718109759121,0.027893750657335792,0.12276782105147532,0.18618708110267512,0.06309437931822137,0.621352972119599,0.9503178254527782,0.7344084002026906
2015-01-02,0.09656382186685486,0.06914783827761806,0.10126055691541613,0.0960362456627959,0.0258802374879763,0.12241513311645846,0.1928714515819845,0.05971186125234451,0.626997804941831,0.9435636251628944,0.7361953760870087
2015-01-03,0.09697409218362951,0.06877023602143528,0.08290702948995887,0.07683482818169929,0.15655818217833506,0.12241513311645846,0.1928714515819845,0.05718321508257451,0.477099759409219,0.0,0.5658672495718936
2015-01-04,0.07793143821896642,0.05273055338085697,0.06827393812341653,0.06640141215733275,0.20391968441441977,0.12241513311645846,0.1928714515819845,0.05746053724546618,0.4137008128447879,0.9102156405252209,0.4594323704680779
2015-01-05,0.06803627113611199,0.04729502481440451,0.07307246847213478,0.0728287883820884,0.18250562270899784,0.10328072496388252,0.21564403021780354,0.06065744144952112,0.5086189763201958,0.9442560323491579,0.4626368128896173
2015-01-06,0.07397544738661654,0.052924881612475994,0.0778237764173837,0.07986689682092452,0.12452892953899442,0.09401468914330646,0.23289240723354077,0.06069975022343055,0.5887610007315534,0.9640665736226297,0.6513039981233452
2015-01-07,0.08085603805618347,0.05953218133482596,0.08409517305289271,0.08459417201006203,0.13066242234102532,0.10600815941053376,0.2239005674074912,0.058197893618562424,0.6333047885141556,0.9747362362181917,0.7638261760897382
2015-01-08,0.0855284764368266,0.056838029223481246,0.08355835647020882,0.07818750841274102,0.11076650150581058,0.12439881082027071,0.2174826914985708,0.05491096974853371,0.5944797237804249,0.961869239357108,0.7911495456190735
2015-01-09,0.07866990050092915,0.055052967613801074,0.08257890944125301,0.08233121499003493,0.10482172649617327,0.11564510749223,0.23471035827572617,0.04757044697907997,0.6327259739749409,0.9718947698382753,0.8077180480925354
2015-01-10,0.08157536713066638,0.0532696874762677,0.07860355613895087,0.07302621710679003,0.08626105584128019,0.11564510749223,0.23471035827572617,0.032266747510865446,0.5782965851860207,0.953083780447528,0.7637851405386707
2015-01-11,0.07397361547317804,0.0480988503649209,0.07304396777272448,0.0673325909422886,0.1022694516608782,0.11564510749223,0.23471035827572617,0.0227545702506059,0.547133319045122,0.9256307944725405,0.7105597742894095
2015-01-12,0.06870879726479251,0.04343941780175842,0.07314589102617741,0.06868110247065728,0.1056043071483248,0.10721575834918085,0.2514884334670846,0.013864878158481586,0.5613583054757916,0.9341499438828398,0.6115021074303092
2015-01-13,0.06949571337124871,0.04092742947673489,0.04171468873836659,0.04000291299176739,0.22844990325868086,0.10453769265406532,0.24634568395292966,0.00264198953382333,0.4265416195555034,0.8977157883269573,0.49982780751528183
2015-01-14,0.039630446070280434,0.009657850756850772,0.0,0.0,0.25510391889250994,0.09849048375622704,0.2438967072853604,0.0,0.30287223807863817,0.8871763009051773,0.43577226523672613
2015-01-15,0.0,0.013607338644017863,0.005190216920152757,0.02761674919960322,0.23897070198696047,0.0888534765257658,0.28173410107818064,0.006199622279172479,0.5135468066289859,0.952019212299094,0.5126088939072811
2015-01-16,0.028107660946145585,0.007870114560320496,0.025598575044932792,0.026208980032868534,0.1702465696515163,0.10268512044566247,0.3014860758708302,0.006439728573999215,0.509663128360059,0.9505042893696753,0.6118510252513586
2015-01-17,0.027110280769134132,0.0,0.021434239310622383,0.018901787211226706,0.12540146447181355,0.10268512044566247,0.3014860758708302,0.009522985675476603,0.4890833110917685,0.9448854719353758,0.6745237911259909
2015-01-18,0.020689422982757,0.00559549256313141,0.02111615246118259,0.02801350976476058,0.1479944129245383,0.10268512044566247,0.3014860758708302,0.014986669844661349,0.545495120009488,0.9570432494679596,0.6867083098449743
2015-01-19,0.030028364359762638,0.004033287112086392,0.031821931534444015,0.03159533994747421,0.10452816035869872,0.10268512044566247,0.3014860758708302,0.018501984515720937,0.5663973076724249,0.9610301479166177,0.7111866837830384
2015-01-20,0.03116672272768639,0.0028428681041345882,0.030060129035020533,0.028793063238608974,0.12762787118765884,0.10429156692255859,0.32221077700465006,0.023520731904141723,0.5572292860071748,0.9579416992159061,0.7354844767654765
2015-01-21,0.029954384828441594,0.012639204470968557,0.03494494148134131,0.040773552661228285,0.14750772993727956,0.10918787845735878,0.3225783863392362,0.029762150861821324,0.6251421588068578,0.9712357363368375,0.7686965033283503
2015-01-22,0.042186324396556896,0.019507883535677895,0.04662416741810993,0.045536239863884886,0.15789756581928427,0.12490671919464091,0.33477889520948967,0.036364343312151104,0.6493181743343668,0.9761597408005387,0.8033513933061108
2015-01-23,0.0467089646458525,0.017914630146073085,0.04570407521753728,0.045155596323294245,0.12976119549500087,0.1191949292477208,0.3225783863392362,0.04050289567466392,0.6478433807130968,0.976765594316841,0.8393083986523465
2015-01-24,0.04611942981374462,0.02748488038191743,0.049262637853981106,0.0556452006996343,0.1303534593857052,0.1191949292477208,0.3225783863392362,0.04064548914807531,0.6996390389869318,0.9873997438544367,0.8759819733020878
2015-01-25,0.056390557626998405,0.03220150003549993,0.05908758240679901,0.05958757020607952,0.15800084609566634,0.1191949292477208,0.3225783863392362,0.03868644845550295,0.7173296807385032,0.9926595672762502,0.9128103466432259
2015-01-26,0.06090402179261878,0.0655774477572224,0.06595636501758362,0.07221353847176581,0.2632585469712183,0.1218556547485603,0.3073125642994121,0.03489701364075326,0.7676355925397478,0.9890800160653613,0.9359379853140876
2015-01-27,0.07308862212634959,0.04550857414534881,0.06367800350736785,0.06594187190257816,0.1834039119194839,0.10787527446993828,0.32465936353571134,0.02685351664811053,0.7396261017066041,0.9853450190552133,0.9318803830369319
2015-01-28,0.06693299733216462,0.03980103758403264,0.04707715185637251,0.04590305259675764,0.18330795789204113,0.09378161072494517,0.3126237004092154,0.02140176166094676,0.6606549743455996,0.9694865533149342,0.8873368865620898
2015-01-29,0.04658719280891721,0.02073419252520381,0.04232868148446434,0.045613414200470714,0.15421334545226273,0.10362463076929451,0.27946750980931956,0.022053036872197396,0.6595966852028565,0.9609088086540276,0.8299919146578797
2015-01-30,0.0461714714382393,0.023710843415250427,0.04618258931717656,0.0404228912802258,0.13681044455124503,0.09006038436446318,0.3129935386588185,0.021105604689684032,0.6399657046770306,0.953651039542407,0.7562370254823582
2015-01-31,0.04153315229531629,0.01692447930242369,0.03894685638849715,0.03362313266248129,0.1249292308856762,0.09006038436446318,0.3129935386588185,0.021173993688865633,0.614561052606531,0.9417247758942014,0.6982156549599023
2015-02-01,0.03426658521792669,0.01548941209146737,0.03558178014157831,0.040829202709410595,0.1450544744265907,0.09006038436446318,0.3129935386588185,0.02112080458521759,0.6533039972592511,0.9434031609178124,0.6576864190141902
2015-02-02,0.041570291950885685,0.02322887503252291,0.04380265450554921,0.04898036294153363,0.14957436684112446,0.1034193285223548,0.30024353626311306,0.020404959649340415,0.6928226607778805,0.9584596766677279,0.6707343791586744
2015-02-03,0.04952122378515045,0.02590824418259907,0.04517187405754042,0.0410486683649145,0.17567629727996903,0.11828961989883346,0.2831175854060648,0.018794932960652044,0.6610301611157408,0.9344708105941212,0.6587664997456762
2015-02-04,0.04232611357477589,0.014353756632539683,0.042633320373678285,0.04074089003043513,0.13677316158120245,0.11396976989805996,0.2897658393755229,0.01820080939095392,0.6597809050409769,0.9319128806068416,0.6386602660820689
2015-02-05,0.042439926696064334,0.021239774786888876,0.03771336653038293,0.03334955703373377,0.12162872526842095,0.12458999624245681,0.2923920346198692,0.017154206349697887,0.6293136701998772,0.893234008493369,0.5120814991026003
2015-02-06,0.03431001432974223,0.014693132314253732,0.038887095617733514,0.03730108386951492,0.1290697808719683,0.12103841693560735,0.25251494022503795,0.017581365970294693,0.6520603874589119,0.9185288174201968,0.4718616109372206
2015-02-07,0.038680402711279815,0.014534789480285859,0.04376345413036631,0.04140837607459269,0.11786600355633525,0.12103841693560735,0.25251494022503795,0.017099764723405797,0.6749737634424002,0.934046363929512,0.4787297366041377
2015-02-08,0.04246061274447588,0.013887154539946933,0.042605985740776786,0.038167078824959066,0.09683344696577278,0.12103841693560735,0.25251494022503795,0.01616380137815432,0.6600652364797979,0.922364162065415,0.5218278017617648
2015-02-09,0.03925062889570152,0.009721943065592487,0.039496810998643994,0.03565968441725931,0.14077880158927458,0.11662362442410235,0.25929794352467894,0.018038420397801458,0.64821761518784,0.9254735462365905,0.5349933410044453
2015-02-10,0.03689469530947531,0.008038578442426725,0.038187116505755014,0.03545223452249002,0.11578254886246508,0.12763818164123197,0.25033285858692356,0.023700512427139553,0.6471855285404882,0.9297394370977321,0.5243289637454805
2015-02-11,0.03647418834356608,0.009280579892954166,0.04031069885822769,0.03495053129052339,0.09713383658980335,0.12760806605766728,0.23224256981553282,0.02592473093383918,0.6445143143689887,0.9437317998712845,0.5750673635173974
